bay_id,slot,type_desc,category,from_day,to_day,from_day_name,to_day_name,days_human,start_time_human,end_time_human,duration_mins,duration_human,disability_ext_mins,disability_ext_human,effective_on_ph,exemption,plain_english,active_now
3669,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
3669,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8058,1,1/2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,30,30 minutes,60,1 hour,True,,Park for up to 30 minutes on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 1 hour. Free to park outside these hours. Also applies on public holidays.,True
4063,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4063,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
5313,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5313,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8012,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,60,1 hour,120,2 hours,True,,Park for up to 1 hour on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours. Also applies on public holidays.,True
4795,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1597,1,1/2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,True
1597,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1597,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
5502,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5502,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5506,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5506,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4197,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4197,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2466,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
2466,2,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
1891,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1891,2,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
6920,1,P 10 Mins,timed_free,1,0,Monday,Sunday,Monday to Sunday,12am,11:59pm,10,10 minutes,20,20 minutes,True,,Park for up to 10 minutes on Monday to Sunday between 12am to 11:59pm. No payment required. Disability permit holders may stay up to 20 minutes. Free to park outside these hours. Also applies on public holidays.,True
1198,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,10am,4pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 10am to 4pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1198,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1198,3,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1198,4,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8301,1,Loading Zone 1HR,loading,1,0,Monday,Sunday,Monday to Sunday,5am,12pm,60,1 hour,0,,True,,Loading zone — commercial vehicles only on Monday to Sunday 5am to 12pm. Regular parking allowed outside these hours. Also applies on public holidays.,False
8301,2,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,12pm,8:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 12pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
8301,3,2P,timed_free,0,0,Sunday,Sunday,Sundays only,12pm,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 12pm to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5314,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5314,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2159,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
2159,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2159,3,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5834,1,4P Ticket A,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
5834,2,4P Ticket A,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
4572,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1226,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,10am,4pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 10am to 4pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1226,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1226,3,1P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Saturdays only between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
1226,4,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 6:30pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6644,1,Loading Zone 30M 722,loading,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,30,30 minutes,0,,True,All Other Times,Loading zone — commercial vehicles only on Monday to Sunday 7:30am to 6:30pm. Regular parking allowed outside these hours. Also applies on public holidays.,True
2727,1,1/2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,True
2727,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2727,3,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6052,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6052,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8454,1,3P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,180,3 hours,360,6 hours,True,Resident Permit Area 1B,Park for up to 3 hours on Monday to Sunday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8400,1,3P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,180,3 hours,360,6 hours,True,Resident Permit Area 1B,Park for up to 3 hours on Monday to Sunday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8721,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,Resident Permit Area 1B,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours.,True
8451,1,3P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,180,3 hours,360,6 hours,True,Resident Permit Area 1B,Park for up to 3 hours on Monday to Sunday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8526,1,4P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,240,4 hours,480,8 hours,True,Resident Permit Area 1B,Park for up to 4 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 8 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
9009,1,3P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
9011,1,3P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
8862,1,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,7:30am,11pm,120,2 hours,240,4 hours,False,Resident Permit Area 5,Park for up to 2 hours on Monday to Saturday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 5. Free to park outside these hours.,True
8954,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
8954,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
6308,1,1/4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,9:30am,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 7:30am to 9:30am. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
6308,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9:30am,4pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 9:30am to 4pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6308,3,1/4P,timed_free,1,5,Monday,Friday,Monday to Friday,4pm,6:30pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 4pm to 6:30pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
6308,4,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6308,5,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
623,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
623,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
623,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
8518,1,4P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,240,4 hours,480,8 hours,True,Resident Permit Area 1B,Park for up to 4 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 8 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8708,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,10pm,60,1 hour,120,2 hours,True,Resident Permit Area 1B,Park for up to 1 hour on Monday to Sunday between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
1441,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1441,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
9057,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
9057,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4356,1,1P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,Residents Permit Accepted,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,True
4356,2,1P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,60,1 hour,120,2 hours,False,Residents Permit Accepted,Park for up to 1 hour on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,False
1759,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1759,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1759,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
5519,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5519,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
657,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
657,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
4370,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4370,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1306,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1306,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8688,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
4267,1,2P Ticket A,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4267,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
658,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
658,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
1431,1,2P Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,7:30am,8:30pm,120,2 hours,0,,True,,Disability permit holders only — max stay 2 hours. Applies Monday to Sunday 7:30am to 8:30pm. Also applies on public holidays.,True
1431,2,Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,8:30pm,11:59pm,1440,24 hours,0,,True,,Disability permit holders only — max stay 24 hours. Applies Monday to Sunday 8:30pm to 11:59pm. Also applies on public holidays.,False
7955,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,10pm,60,1 hour,120,2 hours,True,,Park for up to 1 hour on Monday to Sunday between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours. Also applies on public holidays.,True
2432,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
2432,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5558,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5558,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
7960,1,2P Meter,timed_paid,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,A RPE,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Exempt: A RPE. Free to park outside these hours. Also applies on public holidays.,True
8492,1,2P,timed_free,2,2,Tuesday,Tuesday,Tuesdays only,10am,11pm,120,2 hours,240,4 hours,False,Resident Permit Area 1B,Park for up to 2 hours on Tuesdays only between 10am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours.,True
8492,2,2P,timed_free,3,1,Wednesday,Monday,Wednesday to Monday,7:30am,11pm,120,2 hours,240,4 hours,False,Resident Permit Area 1B,Park for up to 2 hours on Wednesday to Monday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours.,False
